wiki_id,wiki_birthdate,wiki_deathdate,wiki_name,wiki_work,wiki_gender,wiki_uri
wiki_10592,1985-03-20 00:00:00,,Polina Zherebtsova,,female,http://www.wikidata.org/entity/Q4179607
wiki_10593,1972-01-01 00:00:00,,Pyun Hye-young,,female,http://www.wikidata.org/entity/Q6425514
wiki_10594,1894-07-30 00:00:00,1964-03-17 00:00:00,Păstorel Teodoreanu,,male,http://www.wikidata.org/entity/Q7264935
wiki_10595,1932-02-12 00:00:00,1977-02-20 00:00:00,Rami Garipov,,male,http://www.wikidata.org/entity/Q4133742
wiki_10596,1954-11-15 00:00:00,2010-05-07 00:00:00,Rane Arroyo,,male,http://www.wikidata.org/entity/Q7292535
wiki_10597,1964-01-17 00:00:00,,Raoul Schrott,,male,http://www.wikidata.org/entity/Q94500
wiki_10598,1940-12-20 00:00:00,,Richard Appignanesi,,male,http://www.wikidata.org/entity/Q18704867
wiki_10599,1960-08-20 00:00:00,,Rita Chowdhury,Deo Langkhui,female,http://www.wikidata.org/entity/Q5756665
wiki_10600,1935-08-04 00:00:00,,Robert Cumberford,,male,http://www.wikidata.org/entity/Q19866842
wiki_10601,1936-09-22 00:00:00,1998-12-06 00:00:00,Robert Marasco,,male,http://www.wikidata.org/entity/Q7347337
wiki_10602,1919-04-15 00:00:00,2011-01-02 00:00:00,Robert Trumble,,male,http://www.wikidata.org/entity/Q7350487
wiki_10603,1934-03-01 00:00:00,,Roger Marshall,,male,http://www.wikidata.org/entity/Q7358591
wiki_10604,1945-01-01 00:00:00,,Rory Brennan,,male,http://www.wikidata.org/entity/Q7366859
wiki_10605,1943-01-01 00:00:00,,Rory Steele,,male,http://www.wikidata.org/entity/Q7366953
wiki_10606,1891-09-10 00:00:00,1972-03-28 00:00:00,Ruvim Frayerman,,male,http://www.wikidata.org/entity/Q4357901
wiki_10607,1925-09-04 00:00:00,2006-02-02 00:00:00,S. K. Ramachandra Rao,,male,http://www.wikidata.org/entity/Q7387587
wiki_10608,1908-09-10 00:00:00,1973-01-17 00:00:00,S. M. Ikram,,male,http://www.wikidata.org/entity/Q23855350
wiki_10609,1971-10-13 00:00:00,,Sebastian Fitzek,,male,http://www.wikidata.org/entity/Q67216
wiki_10610,1957-06-06 00:00:00,2008-06-22 00:00:00,Sergey Kuskov,,male,http://www.wikidata.org/entity/Q4249234
wiki_10611,1967-01-01 00:00:00,,Sia Figiel,,female,http://www.wikidata.org/entity/Q1217640
wiki_10612,1941-01-01 00:00:00,,Sirajul Islam,,male,http://www.wikidata.org/entity/Q7529930
wiki_10613,1934-02-02 00:00:00,2010-01-08 00:00:00,Slavka Maneva,,female,http://www.wikidata.org/entity/Q2247538
wiki_10614,1978-01-01 00:00:00,,Soichiro Watase,,male,http://www.wikidata.org/entity/Q5361738
wiki_10615,1933-07-14 00:00:00,2016-08-15 00:00:00,Solange Fasquelle,,female,http://www.wikidata.org/entity/Q19945039
wiki_10616,1962-01-01 00:00:00,,Sonja Atanasijević,,female,http://www.wikidata.org/entity/Q16760908
wiki_10617,1883-12-28 00:00:00,1971-01-24 00:00:00,St. John Greer Ervine,,male,http://www.wikidata.org/entity/Q2319515
wiki_10618,1972-01-01 00:00:00,,Stuart Beattie,,male,http://www.wikidata.org/entity/Q2719725
wiki_10619,1925-05-10 00:00:00,,Sugako Hashida,,female,http://www.wikidata.org/entity/Q1396610
wiki_10620,1941-01-01 00:00:00,,Suniti Namjoshi,,female,http://www.wikidata.org/entity/Q7640392
wiki_10621,1946-07-02 00:00:00,,Susan Anderson,,female,http://www.wikidata.org/entity/Q18921337
wiki_10622,1934-12-07 00:00:00,1999-11-25 00:00:00,Tanveer Abbasi,,male,http://www.wikidata.org/entity/Q23988333
wiki_10623,1952-01-01 00:00:00,,Ted Nevill,,male,http://www.wikidata.org/entity/Q7693551
wiki_10624,1933-01-01 00:00:00,,Terry Scales,,male,http://www.wikidata.org/entity/Q7704986
wiki_10625,1956-02-06 00:00:00,,Terry Teachout,,male,http://www.wikidata.org/entity/Q7705074
wiki_10626,1859-10-07 00:00:00,1937-05-13 00:00:00,Thomas James Wise,,male,http://www.wikidata.org/entity/Q7791218
wiki_10627,1620-01-01 00:00:00,1699-08-20 00:00:00,Thomas Wilkins,,male,http://www.wikidata.org/entity/Q7795114
wiki_10628,1838-01-23 00:00:00,1914-11-13 00:00:00,Thomas Zimmerman,,male,http://www.wikidata.org/entity/Q7795396
wiki_10629,1958-04-16 00:00:00,,Tim Flach,,male,http://www.wikidata.org/entity/Q7803497
wiki_10630,1967-01-01 00:00:00,,Trude Brænne Larssen,,female,http://www.wikidata.org/entity/Q7847239
wiki_10631,1979-05-30 00:00:00,,V. K. Adarsh,,male,http://www.wikidata.org/entity/Q17310009
wiki_10632,1930-03-14 00:00:00,2013-08-12 00:00:00,Vasiliy Mihaylovich Peskov,,male,http://www.wikidata.org/entity/Q4359683
wiki_10633,1836-07-31 00:00:00,1878-04-04 00:00:00,Vasily Sleptsov,,male,http://www.wikidata.org/entity/Q2376240
wiki_10634,1885-05-30 00:00:00,1942-01-16 00:00:00,Villem Grünthal-Ridala,,male,http://www.wikidata.org/entity/Q717679
wiki_10635,1935-09-21 00:00:00,,Vladimir Kostrov,,male,http://www.wikidata.org/entity/Q4235528
wiki_10636,1966-06-12 00:00:00,,Vladislav Adolfovitch Rusanov,,male,http://www.wikidata.org/entity/Q4400261
wiki_10637,1937-03-19 00:00:00,,Vojislav Stanimirović,,male,http://www.wikidata.org/entity/Q26236264
wiki_10638,1968-01-01 00:00:00,,Wiebke Eden,,female,http://www.wikidata.org/entity/Q96192
wiki_10639,1857-04-16 00:00:00,1925-05-02 00:00:00,William Keith Leask,,male,http://www.wikidata.org/entity/Q8013887
wiki_10640,1906-00-00 00:00:00,1980-00-00 00:00:00,William Sclater,,male,http://www.wikidata.org/entity/Q21176639
wiki_10641,1876-06-30 00:00:00,1946-08-09 00:00:00,Willy Zeyn senior,,male,http://www.wikidata.org/entity/Q1682676
wiki_10642,1910-10-08 00:00:00,1976-08-08 00:00:00,Winston Hibler,,male,http://www.wikidata.org/entity/Q550101
wiki_10643,1959-04-18 00:00:00,,Yaroslav Oros,,male,http://www.wikidata.org/entity/Q4337037
wiki_10644,1925-01-15 00:00:00,2002-06-14 00:00:00,Yevgeny Nosov,,male,http://www.wikidata.org/entity/Q4327586
wiki_10645,1981-10-23 00:00:00,,Yevgen Buket,,male,http://www.wikidata.org/entity/Q3956309
wiki_10646,1925-08-28 00:00:00,1981-03-28 00:00:00,Yury Trifonov,,male,http://www.wikidata.org/entity/Q541785
wiki_10647,1970-03-05 00:00:00,,Yuu Watase,"Shishunki Miman Okotowari	Fushigi Yûgi	Ceres, Celestial Legend",female,http://www.wikidata.org/entity/Q234417
wiki_10648,1835-00-00 00:00:00,1924-00-00 00:00:00,Zénaïde Alexeïevna Ragozin,,female,http://www.wikidata.org/entity/Q8076049
wiki_10649,1897-10-17 00:00:00,1995-05-31 00:00:00,Ștefana Velisar Teodoreanu,,female,http://www.wikidata.org/entity/Q12744351
wiki_10650,1160-00-00 00:00:00,1213-00-00 00:00:00,Béroul,,male,http://www.wikidata.org/entity/Q4506
wiki_10651,1849-01-09 00:00:00,1928-01-01 00:00:00,Charles Burr Todd,,male,http://www.wikidata.org/entity/Q5075913
wiki_10652,1955-01-01 00:00:00,,Christopher Meredith,,male,http://www.wikidata.org/entity/Q5112865
wiki_10653,1879-04-16 00:00:00,1961-03-08 00:00:00,Gala Galaction,,male,http://www.wikidata.org/entity/Q2474609
wiki_10654,1916-10-20 00:00:00,1993-05-03 00:00:00,Michel Garder,,male,http://www.wikidata.org/entity/Q6836397
wiki_10655,1972-01-01 00:00:00,,Nerida Newton,,female,http://www.wikidata.org/entity/Q15491317
wiki_10656,1970-07-18 00:00:00,,Rigoberto González,,male,http://www.wikidata.org/entity/Q7333845
wiki_10657,1930-08-13 00:00:00,2006-04-03 00:00:00,Thomas J. Abercrombie,,male,http://www.wikidata.org/entity/Q3322204
wiki_10658,1849-01-01 00:00:00,1917-12-18 00:00:00,Vasilis Michaelides,,male,http://www.wikidata.org/entity/Q331256
wiki_10659,1918-04-22 00:00:00,2015-08-18 00:00:00,William Jay Smith,,male,http://www.wikidata.org/entity/Q4355736
wiki_10660,1863-01-01 00:00:00,1940-01-01 00:00:00,A.F. Cross,,male,http://www.wikidata.org/entity/Q4647163
wiki_10661,1900-06-16 00:00:00,2003-08-23 00:00:00,A. N. Murthy Rao,,male,http://www.wikidata.org/entity/Q4648200
wiki_10662,1935-07-24 00:00:00,,Aaron Elkins,,male,http://www.wikidata.org/entity/Q3603071
wiki_10663,1889-02-11 00:00:00,1971-05-14 00:00:00,Acharya Ramlochan Saran,,male,http://www.wikidata.org/entity/Q4673544
wiki_10664,1742-09-07 00:00:00,1783-01-01 00:00:00,Alexander Ablesimov,,male,http://www.wikidata.org/entity/Q2997224
wiki_10665,1862-12-26 00:00:00,1938-02-26 00:00:00,Alexander Amfiteatrov,,male,http://www.wikidata.org/entity/Q2705483
wiki_10666,1914-01-01 00:00:00,1982-01-01 00:00:00,Alexander Reid,,male,http://www.wikidata.org/entity/Q4719927
wiki_10667,1937-08-19 00:00:00,1972-08-17 00:00:00,Alexander Vampilov,,male,http://www.wikidata.org/entity/Q1706297
wiki_10668,1947-01-01 00:00:00,,Alfred Yuson,,male,http://www.wikidata.org/entity/Q4723669
wiki_10669,1863-12-31 00:00:00,1939-04-10 00:00:00,Alfredo Panzini,,male,http://www.wikidata.org/entity/Q955791
wiki_10670,1947-08-08 00:00:00,,Alurista,,male,http://www.wikidata.org/entity/Q4737563
wiki_10671,1876-11-24 00:00:00,1940-09-13 00:00:00,Ameen Rihani,,male,http://www.wikidata.org/entity/Q471451
wiki_10672,1824-05-22 00:00:00,1904-04-24 00:00:00,Amélie Linz,,female,http://www.wikidata.org/entity/Q4749613
wiki_10673,1972-01-16 00:00:00,,Andrea D'Angelo,,male,http://www.wikidata.org/entity/Q2250248
wiki_10674,1909-01-01 00:00:00,1980-01-01 00:00:00,Aneirin Talfan Davies,,male,http://www.wikidata.org/entity/Q4761606
wiki_10675,1940-04-14 00:00:00,2007-09-26 00:00:00,Angela Lambert,,female,http://www.wikidata.org/entity/Q4762483
wiki_10676,1942-01-01 00:00:00,,Ann Howard,,female,http://www.wikidata.org/entity/Q4766461
wiki_10677,1920-02-15 00:00:00,2008-12-15 00:00:00,Anne-Cath. Vestly,,female,http://www.wikidata.org/entity/Q291638
wiki_10678,1951-09-13 00:00:00,,Anne Devlin,,female,http://www.wikidata.org/entity/Q4768265
wiki_10679,1968-01-01 00:00:00,,Antonio Sacre,,male,http://www.wikidata.org/entity/Q4776951
wiki_10680,1938-02-26 00:00:00,2004-12-25 00:00:00,Antony Preston,,male,http://www.wikidata.org/entity/Q4777246
wiki_10681,1738-01-01 00:00:00,1773-01-01 00:00:00,Art Mac Cumhaigh,,male,http://www.wikidata.org/entity/Q4796947
wiki_10682,1974-02-13 00:00:00,2016-07-19 00:00:00,Aukai Collins,,male,http://www.wikidata.org/entity/Q4072412
wiki_10683,1857-06-04 00:00:00,1929-05-28 00:00:00,Barbara Baynton,The Chosen Vessel,female,http://www.wikidata.org/entity/Q4858740
wiki_10684,1907-09-13 00:00:00,1977-04-03 00:00:00,Benjamin Appel,,male,http://www.wikidata.org/entity/Q817380
wiki_10685,1873-04-03 00:00:00,1945-12-07 00:00:00,Benjamin De Casseres,,male,http://www.wikidata.org/entity/Q2415970
wiki_10686,1951-11-14 00:00:00,,Beth Meacham,,female,http://www.wikidata.org/entity/Q4897585
wiki_10687,1908-05-14 00:00:00,2000-09-13 00:00:00,Betty Jeffrey,,female,http://www.wikidata.org/entity/Q4898866
wiki_10688,1911-03-22 00:00:00,1996-01-07 00:00:00,Bienvenido Santos,,male,http://www.wikidata.org/entity/Q4904598
wiki_10689,1949-01-01 00:00:00,,Bob Lock,,male,http://www.wikidata.org/entity/Q4933183
wiki_10690,1940-01-01 00:00:00,2008-01-01 00:00:00,Bob Lodge,,male,http://www.wikidata.org/entity/Q4933186
wiki_10691,1966-01-01 00:00:00,,Brian Payton,,male,http://www.wikidata.org/entity/Q4965015
wiki_10692,1945-01-01 00:00:00,,Bryan Buchan,,male,http://www.wikidata.org/entity/Q4979994
wiki_10693,1961-05-17 00:00:00,,Bryan Elsley,,male,http://www.wikidata.org/entity/Q4980078
wiki_10694,1947-01-01 00:00:00,,Burl Barer,,male,http://www.wikidata.org/entity/Q4999081
wiki_10695,1929-02-11 00:00:00,2009-03-30 00:00:00,Burton Blumert,,male,http://www.wikidata.org/entity/Q2568151
wiki_10696,1879-07-21 00:00:00,1908-04-21 00:00:00,Carlos Pezoa Véliz,,male,http://www.wikidata.org/entity/Q514398
wiki_10697,1948-01-12 00:00:00,,Carme Riera,,female,http://www.wikidata.org/entity/Q451764
wiki_10698,1943-12-31 00:00:00,2015-08-30 00:00:00,Charlie Carlson,,male,http://www.wikidata.org/entity/Q5084650
wiki_10699,1957-01-01 00:00:00,,Charlotte Pullein-Thompson,,female,http://www.wikidata.org/entity/Q5086101
wiki_10700,1871-11-27 00:00:00,1955-01-14 00:00:00,Charmian London,,female,http://www.wikidata.org/entity/Q5086489
wiki_10701,1906-05-19 00:00:00,1982-06-09 00:00:00,Chittadhar Hridaya,,male,http://www.wikidata.org/entity/Q1134508
wiki_10702,1949-12-20 00:00:00,2006-03-20 00:00:00,Chris Tame,,male,http://www.wikidata.org/entity/Q5108222
wiki_10703,1942-04-07 00:00:00,,Christopher New,,male,http://www.wikidata.org/entity/Q951714
wiki_10704,1940-11-06 00:00:00,,Clara Janés,,female,http://www.wikidata.org/entity/Q2975508
wiki_10705,1859-01-02 00:00:00,1898-04-07 00:00:00,Constance Lloyd,,female,http://www.wikidata.org/entity/Q445095
wiki_10706,1976-01-01 00:00:00,,Craig Davidson,,male,http://www.wikidata.org/entity/Q3001999
wiki_10707,1959-06-24 00:00:00,,Dan Gilroy,,male,http://www.wikidata.org/entity/Q1159073
wiki_10708,1972-01-01 00:00:00,,Dan Rahmel,,male,http://www.wikidata.org/entity/Q5214246
wiki_10709,1836-03-16 00:00:00,1909-06-24 00:00:00,Daniel B. Lucas,,male,http://www.wikidata.org/entity/Q5216456
wiki_10710,1946-01-01 00:00:00,,Daniel Kemmis,,male,http://www.wikidata.org/entity/Q5217789
wiki_10711,2000-01-01 00:00:00,,Daniel Knauf,,male,http://www.wikidata.org/entity/Q648500
wiki_10712,1959-04-08 00:00:00,,Daniel Olivas,,male,http://www.wikidata.org/entity/Q5218333
wiki_10713,1961-01-01 00:00:00,,David Means,,male,http://www.wikidata.org/entity/Q5237471
wiki_10714,1947-04-29 00:00:00,2017-02-12 00:00:00,David Seals,,male,http://www.wikidata.org/entity/Q5239614
wiki_10715,1941-03-27 00:00:00,,Dennis Kavanagh,,male,http://www.wikidata.org/entity/Q5258591
wiki_10716,1928-01-01 00:00:00,,Derrick Wright,,male,http://www.wikidata.org/entity/Q5263129
wiki_10717,1960-00-00 00:00:00,,Diane Burroughs,,female,http://www.wikidata.org/entity/Q5271410
wiki_10718,1897-01-22 00:00:00,1980-01-06 00:00:00,Dilipkumar Roy,,male,http://www.wikidata.org/entity/Q734574
wiki_10719,1905-01-01 00:00:00,2004-01-01 00:00:00,Dino Kraspedon,,male,http://www.wikidata.org/entity/Q5278521
wiki_10720,1938-00-00 00:00:00,,Don Saliers,,male,http://www.wikidata.org/entity/Q5293464
wiki_10721,1941-06-06 00:00:00,2006-05-28 00:00:00,Doris Saunders,,female,http://www.wikidata.org/entity/Q5297981
wiki_10722,1634-01-16 00:00:00,1716-02-19 00:00:00,Dorothe Engelbretsdatter,,female,http://www.wikidata.org/entity/Q269087
wiki_10723,1901-01-01 00:00:00,,Dorothy Malone,,female,http://www.wikidata.org/entity/Q5298533
wiki_10724,1948-04-13 00:00:00,,Drago Jančar,,male,http://www.wikidata.org/entity/Q384991
wiki_10725,1912-04-10 00:00:00,,Draja Mickaharic,,male,http://www.wikidata.org/entity/Q5305561
wiki_10726,1925-01-01 00:00:00,2001-01-01 00:00:00,Edmund Wallace Hildick,,male,http://www.wikidata.org/entity/Q5339896
wiki_10727,1845-10-18 00:00:00,1894-05-11 00:00:00,Edward Jackson Lowell,,male,http://www.wikidata.org/entity/Q5343711
wiki_10728,1933-07-31 00:00:00,1962-02-27 00:00:00,Elise Cowen,,female,http://www.wikidata.org/entity/Q443701
wiki_10729,1961-01-01 00:00:00,,Emma Holly,,female,http://www.wikidata.org/entity/Q5372845
wiki_10730,1806-01-01 00:00:00,1855-10-20 00:00:00,Emmeline Charlotte Elizabeth Stuart-Wortley,,female,http://www.wikidata.org/entity/Q5373427
wiki_10731,1933-01-01 00:00:00,2001-00-00 00:00:00,Eric Andrews,,male,http://www.wikidata.org/entity/Q5386028
wiki_10732,1967-00-00 00:00:00,,Erik Wolpaw,,male,http://www.wikidata.org/entity/Q5388918
wiki_10733,1873-08-15 00:00:00,1950-11-20 00:00:00,Erle Cox,,male,http://www.wikidata.org/entity/Q864327
wiki_10734,1908-07-19 00:00:00,1984-03-04 00:00:00,Ernest Buckler,,male,http://www.wikidata.org/entity/Q5392843
wiki_10735,1937-01-01 00:00:00,1991-01-01 00:00:00,Farah Mohamed Jama Awl,,male,http://www.wikidata.org/entity/Q5434738
wiki_10736,1953-10-25 00:00:00,,Fenton Johnson,,male,http://www.wikidata.org/entity/Q5443623
wiki_10737,1934-01-10 00:00:00,1994-11-08 00:00:00,Francis X. King,,male,http://www.wikidata.org/entity/Q5482872
wiki_10738,1948-08-01 00:00:00,1978-06-03 00:00:00,Frank Stanford,The Battlefield Where The Moon Says I Love You,male,http://www.wikidata.org/entity/Q5489742
wiki_10739,1718-09-15 00:00:00,1805-11-09 00:00:00,François-Thomas-Marie de Baculard d'Arnaud,,male,http://www.wikidata.org/entity/Q548610
wiki_10740,1852-09-05 00:00:00,1900-01-25 00:00:00,Frederick H. Chapin,,male,http://www.wikidata.org/entity/Q5497918
wiki_10741,1816-10-18 00:00:00,1893-08-05 00:00:00,Friedrich Wilhelm Adami,,male,http://www.wikidata.org/entity/Q68402
wiki_10742,1912-03-13 00:00:00,1998-09-05 00:00:00,Félix Morisseau-Leroy,,male,http://www.wikidata.org/entity/Q1363088
wiki_10743,1950-01-01 00:00:00,,G. N. Devy,,male,http://www.wikidata.org/entity/Q2254118
wiki_10744,1901-07-17 00:00:00,1985-09-27 00:00:00,G. P. Wells,,male,http://www.wikidata.org/entity/Q5512394
wiki_10745,1945-06-22 00:00:00,2015-01-05 00:00:00,Ganesh Patro,,male,http://www.wikidata.org/entity/Q5520843
wiki_10746,1943-01-01 00:00:00,,Gary Svee,,male,http://www.wikidata.org/entity/Q5526023
wiki_10747,1933-04-09 00:00:00,2018-02-28 00:00:00,Geneviève Duboscq,,female,http://www.wikidata.org/entity/Q614805
wiki_10748,1942-06-11 00:00:00,,George B. Johnson,,male,http://www.wikidata.org/entity/Q5536559
wiki_10749,1825-07-03 00:00:00,1877-10-24 00:00:00,George L. Fox,,male,http://www.wikidata.org/entity/Q5541452
wiki_10750,1944-12-12 00:00:00,,Ginjer Buchanan,,female,http://www.wikidata.org/entity/Q5563135
wiki_10751,1946-07-27 00:00:00,,Gisèle Bienne,,female,http://www.wikidata.org/entity/Q3107806
wiki_10752,1889-09-01 00:00:00,1972-06-01 00:00:00,Guy Chapman,,male,http://www.wikidata.org/entity/Q2093693
wiki_10753,1943-01-01 00:00:00,,Hadrawi,,male,http://www.wikidata.org/entity/Q2961273
wiki_10754,1910-03-03 00:00:00,1994-02-13 00:00:00,Hannah Vogt,,female,http://www.wikidata.org/entity/Q111188
wiki_10755,1953-09-14 00:00:00,2018-07-21 00:00:00,Harold Covington,,male,http://www.wikidata.org/entity/Q5660366
wiki_10756,1939-08-04 00:00:00,,Harriet McDougal,Ender's Game	The Wheel of Time,female,http://www.wikidata.org/entity/Q2043271
wiki_10757,1915-01-01 00:00:00,1998-01-01 00:00:00,Haru M. Reischauer,,female,http://www.wikidata.org/entity/Q16014166
wiki_10758,1836-06-07 00:00:00,1900-12-30 00:00:00,Henry Ames Blood,Selected Poems of Henry Ames Blood,male,http://www.wikidata.org/entity/Q5717291
wiki_10759,1903-01-19 00:00:00,1991-06-27 00:00:00,Herman Voaden,,male,http://www.wikidata.org/entity/Q5740308
wiki_10760,1942-09-14 00:00:00,,Howard Morland,,male,http://www.wikidata.org/entity/Q12062038
wiki_10761,1919-11-27 00:00:00,1996-01-01 00:00:00,Hugh V. Clarke,,male,http://www.wikidata.org/entity/Q5932933
wiki_10762,1947-01-01 00:00:00,,Hélène de Monferrand,,female,http://www.wikidata.org/entity/Q2744164
wiki_10763,1973-08-06 00:00:00,,Iain Morris,,male,http://www.wikidata.org/entity/Q5980564
wiki_10764,1894-07-12 00:00:00,1969-11-04 00:00:00,Ikbal Ali Shah,,male,http://www.wikidata.org/entity/Q3135846
wiki_10765,1943-04-04 00:00:00,,Isabel-Clara Simó,,female,http://www.wikidata.org/entity/Q3090588
wiki_10766,1841-11-03 00:00:00,1930-08-05 00:00:00,Isabella Macdonald Alden,,female,http://www.wikidata.org/entity/Q1673604
wiki_10767,1964-00-00 00:00:00,,J. J. Connolly,,male,http://www.wikidata.org/entity/Q6106045
wiki_10768,1929-01-24 00:00:00,,Jacques Réda,,male,http://www.wikidata.org/entity/Q3159944
wiki_10769,1922-01-01 00:00:00,2014-01-06 00:00:00,Jaamac Cumar Ciise,,male,http://www.wikidata.org/entity/Q6109620
wiki_10770,1897-06-14 00:00:00,1968-09-08 00:00:00,Jan Fridegård,,male,http://www.wikidata.org/entity/Q464768
wiki_10771,1922-03-03 00:00:00,2006-05-01 00:00:00,Jay Presson Allen,,female,http://www.wikidata.org/entity/Q3163251
wiki_10772,1910-11-24 00:00:00,1995-03-07 00:00:00,Jean Amila,,male,http://www.wikidata.org/entity/Q946092
wiki_10773,1942-01-01 00:00:00,,Jeffery Paul Chan,,male,http://www.wikidata.org/entity/Q15489879
wiki_10774,1957-03-04 00:00:00,,Jim Dwyer,,male,http://www.wikidata.org/entity/Q3178791
wiki_10775,1951-07-24 00:00:00,,Jim Kouf,,male,http://www.wikidata.org/entity/Q3178864
wiki_10776,1933-01-01 00:00:00,,Jocelyne François,,female,http://www.wikidata.org/entity/Q3179868
wiki_10777,1963-01-01 00:00:00,,Joey Gutierrez,,male,http://www.wikidata.org/entity/Q6214388
wiki_10778,1958-01-01 00:00:00,,John Colapinto,,male,http://www.wikidata.org/entity/Q15490598
wiki_10779,1948-09-21 00:00:00,,John D'Emilio,,male,http://www.wikidata.org/entity/Q351309
wiki_10780,1949-12-30 00:00:00,,John Edward Ames,,male,http://www.wikidata.org/entity/Q6231253
wiki_10781,1923-08-09 00:00:00,2015-03-02 00:00:00,John Frayn Turner,,male,http://www.wikidata.org/entity/Q6234069
wiki_10782,1920-09-01 00:00:00,2013-08-06 00:00:00,John Kingsmill,,male,http://www.wikidata.org/entity/Q6243146
wiki_10783,1922-09-21 00:00:00,2000-01-01 00:00:00,John Laffin,,male,http://www.wikidata.org/entity/Q6243803
wiki_10784,1804-08-15 00:00:00,1835-10-02 00:00:00,John Mackay Wilson,,male,http://www.wikidata.org/entity/Q6246236
wiki_10785,1845-01-01 00:00:00,1916-01-01 00:00:00,John Martin Crawford,,male,http://www.wikidata.org/entity/Q6246984
wiki_10786,1967-01-01 00:00:00,,Jon Harmon Feldman,,male,http://www.wikidata.org/entity/Q3809862
wiki_10787,1966-01-01 00:00:00,,Joy Press,,female,http://www.wikidata.org/entity/Q6297228
wiki_10788,1940-05-15 00:00:00,2006-05-15 00:00:00,Judith Moore,,female,http://www.wikidata.org/entity/Q6303582
wiki_10789,1954-01-01 00:00:00,,Judy Blunt,,female,http://www.wikidata.org/entity/Q6304349
wiki_10790,1964-11-30 00:00:00,,Karen Sosnoski,,female,http://www.wikidata.org/entity/Q6370052
wiki_10791,1959-07-05 00:00:00,,Katherine Scholes,,female,http://www.wikidata.org/entity/Q379186
wiki_10792,1943-08-05 00:00:00,,Kathleen Sky,,female,http://www.wikidata.org/entity/Q6376903
wiki_10793,1962-10-16 00:00:00,,Kenneth Lonergan,,male,http://www.wikidata.org/entity/Q968840
wiki_10794,1896-01-20 00:00:00,1951-06-22 00:00:00,Kim Myung-sun,,female,http://www.wikidata.org/entity/Q494507
wiki_10795,1902-08-06 00:00:00,1934-12-24 00:00:00,Kim Sowol,,male,http://www.wikidata.org/entity/Q496828
wiki_10796,1957-06-20 00:00:00,2001-01-01 00:00:00,Kimberly Colen,,female,http://www.wikidata.org/entity/Q6409908
wiki_10797,1912-12-16 00:00:00,1941-09-02 00:00:00,Kole Nedelkovski,,male,http://www.wikidata.org/entity/Q3407267
wiki_10798,1966-01-01 00:00:00,,Kristen Thomson,,female,http://www.wikidata.org/entity/Q6437806
wiki_10799,1940-01-01 00:00:00,,Kristin Williamson,,female,http://www.wikidata.org/entity/Q6438208
wiki_10800,1885-08-17 00:00:00,1972-10-01 00:00:00,Kurt Hiller,,male,http://www.wikidata.org/entity/Q66458
wiki_10801,1909-09-24 00:00:00,2005-02-02 00:00:00,LaWanda Cox,,female,http://www.wikidata.org/entity/Q6460985
wiki_10802,1936-01-01 00:00:00,,Larry Siedentop,,male,http://www.wikidata.org/entity/Q355478
wiki_10803,1876-03-07 00:00:00,1955-05-09 00:00:00,Laura Orvieto,,female,http://www.wikidata.org/entity/Q368667
wiki_10804,1950-01-01 00:00:00,,Laura Restrepo,,female,http://www.wikidata.org/entity/Q272163
wiki_10805,1934-05-16 00:00:00,,Leela Nambudiripad,,female,http://www.wikidata.org/entity/Q6516264
wiki_10806,1891-01-17 00:00:00,1958-02-23 00:00:00,Leonard D. White,,male,http://www.wikidata.org/entity/Q960619
wiki_10807,1965-07-07 00:00:00,,Lesego Rampolokeng,,male,http://www.wikidata.org/entity/Q6062570
wiki_10808,1926-01-01 00:00:00,2005-01-01 00:00:00,Leslie Duxbury,,male,http://www.wikidata.org/entity/Q6530772
wiki_10809,1957-07-29 00:00:00,2014-07-17 00:00:00,Liam Davison,,male,http://www.wikidata.org/entity/Q6539555
wiki_10810,1892-10-29 00:00:00,1984-09-12 00:00:00,Lola Anglada,,female,http://www.wikidata.org/entity/Q459343
wiki_10811,1893-08-30 00:00:00,1981-02-24 00:00:00,Louis J. Camuti,,male,http://www.wikidata.org/entity/Q1701426
wiki_10812,1964-04-18 00:00:00,,Lourenço Mutarelli,,male,http://www.wikidata.org/entity/Q6689807
wiki_10813,1950-01-01 00:00:00,,Lucy Taylor,,female,http://www.wikidata.org/entity/Q6698528
wiki_10814,1913-08-23 00:00:00,1993-10-22 00:00:00,Luis Felipe Ramón y Rivera,,male,http://www.wikidata.org/entity/Q3596017
wiki_10815,1947-01-01 00:00:00,,Lynne Tillman,,female,http://www.wikidata.org/entity/Q6709433
wiki_10816,1962-01-01 00:00:00,,Madawi al-Rasheed,,female,http://www.wikidata.org/entity/Q3275459
wiki_10817,1955-01-01 00:00:00,,Makeda Silvera,,female,http://www.wikidata.org/entity/Q577826
wiki_10818,1891-12-09 00:00:00,1917-05-25 00:00:00,Maksim Bahdanovič,,male,http://www.wikidata.org/entity/Q471207
wiki_10819,1931-12-05 00:00:00,2010-12-12 00:00:00,Manuel Caballero,,male,http://www.wikidata.org/entity/Q505308
wiki_10820,1843-01-01 00:00:00,1921-01-01 00:00:00,Marcus Bourne Huish,,male,http://www.wikidata.org/entity/Q6758048
wiki_10821,1973-11-15 00:00:00,,Marcus Gibson,,male,http://www.wikidata.org/entity/Q6758183
wiki_10822,1946-01-01 00:00:00,,Marina Lewycka,,female,http://www.wikidata.org/entity/Q270487
